site_id,site_name,latitude,longitude,state,county,city,site_type,status,contamination_type,federal_facility,npl_status
SEMSILD984839159,Saw Wee Kee Forest Preserve,41.6669518,-88.400839,Illinois,Kendall,Oswego,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSAL0001024793,Ilco Satellite Sites,33.5450063,-86.5483378,Alabama,Jefferson,Leeds,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSAKN001020900,Former Utica Mine Ansca Site,65.8996861,-163.0089811,Alaska,-- Not Defined --,Deering,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSFLD083201160,Abc Research Corporation,29.6302956,-82.3735934,Florida,Alachua,Gainesville,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSALN000421081,Rickwood Field - 23038.02,33.5031513,-86.8559809,Alabama,Jefferson,Birmingham,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSGA0000012914,G. C. Lee Site,30.9916729,-82.8733366,Georgia,Clinch,Du Pont,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSORN001020916,Perrydale Barn Fire,45.0437054,-123.2556945,Oregon,Polk,Amity,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNE3211890014,Army Guard Wet,40.590007,-98.3850086,Nebraska,Adams,Hastings,Superfund,Site Is Part Of Npl Site,,False,Non-NPL Superfund
SEMSMDN000304244,Quad Avenue Chemical & Biofuels Site,39.3010059,-76.5351092,Maryland,Baltimore,Baltimore,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSFLD004091807,Peak Oil Co./Bay Drum Co.,27.9708052,-82.3404034,Florida,Hillsborough,Tampa,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSNJD980785638,Cinnaminson Township (Block 702) Ground Water Contamination,40.0175081,-74.9862017,New Jersey,Burlington,Cinnaminson,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSSCN000410557,Goforth Pcb Ballast,35.1710468,-82.2241736,South Carolina,Greenville,Landrum,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSPAN000303989,Raymark Landfill,40.1638881,-76.3862362,Pennsylvania,Lancaster,Manheim,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSGAN000421082,I-75 Battery Fire,34.7273256,-85.0069164,Georgia,-- Not Defined --,Dalton,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMTN000826469,Custom Recyclers,46.7485366,-112.1712028,Montana,-- Not Defined --,Helena,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSUTN000826466,Directors Row Pce Plume,40.745789,-111.9550197,Utah,-- Not Defined --,Salt Lake City,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSWID988569562,Ecolab/Cermatics Inc.,43.2000881,-88.062566,Wisconsin,Ozaukee,Mequon,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSVA6170090017,Us Navy - Yorktown Fuel Depot,37.2157545,-76.522998,Virginia,York,Yorktown,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNJD000607481,Chemical Control,40.6432082,-74.1935015,New Jersey,Union,Elizabeth,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSALD004017497,Ford Motor Company (Former Sacp),34.7616735,-87.6750052,Alabama,Colbert,Sheffield,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMID985601061,Mi Dept/Natural Resources And Environment,42.1043286,-86.4368479,Michigan,Berrien,Benton Harbor,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNCN000410597,Invista Tank Explosion,34.2257348,-77.9447133,North Carolina,New Hanover,Wilmington,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSFL0000408016,Marianna Municipal Airport,30.8347158,-85.1819443,Florida,Jackson,Marianna,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSGAN000407591,Davis Drive Drum Site,34.5553974,-83.7700448,Georgia,-- Not Defined --,Cleveland,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSIND094470028,"Albany Plating Works, Inc.",40.2998347,-85.2324149,Indiana,Delaware,Albany,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSINN000510395,Magnetics International Release,41.5950178,-87.1247256,Indiana,Porter,Burns Harbor,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSOHN000510507,Springville Marsh,41.0064079,-83.4056044,Ohio,Wyandot,Carey,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMI0001271535,H & K Sales,43.0986192,-85.2283382,Michigan,Ionia,Belding,Superfund,Deleted From The Final Npl,,False,Deleted from NPL
SEMSFLD984207076,Verel Landfill,29.0594495,-82.0000033,Florida,Marion,Belleview,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSFL0001348986,Dunaway Lead,27.8835252,-82.7319835,Florida,Pinellas,Largo,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNJD002365930,Shieldalloy Metallurgical,39.543069,-75.0222207,New Jersey,Gloucester,Newfield,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSOHN000510158,Alum Creek Bike Path Drum Site,39.9335177,-82.9366742,Ohio,Franklin,Columbus,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSIL0001086842,Dixie Auto Salvage,40.1335276,-87.5898156,Illinois,Vermilion,Danville,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMA0001411487,New England Log Homes Site,42.1923986,-73.3574413,Massachusetts,Berkshire,Great Barrington,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSGAD003302676,Macon Naval Ordnance Plant,32.7776643,-83.6396789,Georgia,Bibb,Macon,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSIAD980630487,Vogel Paint & Wax Co.,42.9344465,-96.1933473,Iowa,Sioux,Maurice,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSAKN001020419,Mc Commercial Laundry (3574 Airport Way),64.8374588,-147.809711,Alaska,Fairbanks North Star,Fairbanks,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNMN000607442,Santa Fe Mercury,35.6774758,-105.9440799,New Mexico,Santa Fe,Santa Fe,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSILD000675264,American Cyanamide Company,41.4989878,-88.0904958,Illinois,Will,Joliet,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSILD047019732,Wauconda Sand & Gravel,42.2813969,-88.1375059,Illinois,Lake,Wauconda,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSILD005480686,Owens Illinois Plt #63,41.9171978,-88.2380559,Illinois,Dupage,West Chicago,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSFL0001924125,Lake Mary Trash Dump,28.7615254,-81.2991431,Florida,Seminole,Sanford,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNJD980529598,Pepe Field,40.9122273,-74.4119406,New Jersey,Morris,Boonton,Superfund,Deleted From The Final Npl,,False,Deleted from NPL
SEMSMSN000410833,Stella Drive Mercury Release,31.0350057,-88.5388652,Mississippi,Greene,Lucedale,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSPAN000306939,Baghurst Drive,40.2994911,-75.4551349,Pennsylvania,Montgomery,Harleysville,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSKYN000410905,P&L Railroad Katherine Station Road Site,38.0005372,-85.9309649,Kentucky,Jefferson,Louisville,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSINN000510283,Miller Plating,38.0076372,-87.5857454,Indiana,Vanderburgh,Evansville,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMIT270012107,Aabco Waste Oil,42.4216882,-83.0397644,Michigan,Wayne,Detroit,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMID985606219,Kinross Manufacturing Corp Site,46.2725688,-84.5000053,Michigan,Chippewa,Kincheloe,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSOKN000607556,Anadarko Tank Battery,35.0772561,-98.237058,Oklahoma,Caddo,Anadarko,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNE2213820234,Cornhusker Army Ammunition Plant,40.923338,-98.4925087,Nebraska,Hall,Grand Island,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSMON000703664,Ozark Post And Lumber,36.9979068,-91.4672114,Missouri,Shannon,Birch Tree,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMAN000106142,Allis & Chalmers Electrical Manufacturing Facility (Former),42.2520357,-71.1251796,Massachusetts,Suffolk,Hyde Park,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNCN000410775,In And Out Lane Landfill Fire,35.9613141,-80.4101622,North Carolina,Davie,Shady Grove,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSWI0002455285,R-Way Furniture Site,43.7472453,-87.7170362,Wisconsin,Sheboygan,Sheboygan,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSILN000509987,Gor Drum Site,41.7741078,-87.7758558,Illinois,Cook,Bedford Park,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSKSN000741025,Hays Pce Location #5 10Th (West),38.8727467,-99.3329886,Kansas,Ellis,Hays,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMOSFN0703312,Kcda (Ex) Nike Battery 10,39.4177851,-94.1822294,Missouri,Ray,Lawson,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSKSN000703445,Kiowa Hospital Bta,37.0084264,-98.4897983,Kansas,Barber,Kiowa,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSILD005150578,Auto Depositions Incorporated,41.8899079,-87.6662758,Illinois,Cook,Chicago,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNMN000622393,Desert Park Lead,32.4039952,-106.6408098,New Mexico,-- Not Defined --,Las Cruces,Superfund,Unknown,,False,Non-NPL Superfund
SEMSMOD980861926,Chlanda Property,38.5019461,-90.7982253,Missouri,Franklin,Gray Summit,Superfund,Site Is Part Of Npl Site,,False,Non-NPL Superfund
SEMSMOD985808070,Federal Mine Tailings,37.876674,-90.5316732,Missouri,St. Francois,Park Hills,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNCD000016485,Dana Vandalism Spill,35.2677469,-80.9141533,North Carolina,Mecklenburg,Charlotte,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSILD990786261,Cuneo Press,41.8527978,-87.6390258,Illinois,Cook,Chicago,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMIN000510616,Tank Truck (Mek) Explosion,41.8855615,-86.5996347,Michigan,Berrien,Sawyer,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSILD010236230,Byron Salvage Yard,42.0816748,-89.2958393,Illinois,Ogle,Byron,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSOHN000507847,Lakeview Mercury Spill,41.4559681,-82.2033141,Ohio,Lorain,Lorain,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSKSD980862726,Strother Field Industrial Park,37.1720375,-97.0289269,Kansas,Cowley,Winfield,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSWI0000856914,Island Lake Site/Nicolet National Forest,45.2917804,-88.5113854,Wisconsin,Oconto,Lakewood,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSILN000507936,Plants-N-More,38.5071311,-89.9620131,Illinois,St. Clair,Belleville,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSCOD980635023,Templeton Gap Ldfl,38.9358583,-104.709347,Colorado,El Paso,Colorado Springs,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNCN000420725,Southern Resources,35.2529369,-80.7980332,North Carolina,Mecklenburg,Charlotte,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSKYR000043943,Blue Grass Industrial,37.4951212,-84.3247734,Kentucky,Rockcastle,Berea,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSIL0000088807,East Moline Mercury,41.4962276,-90.4528665,Illinois,Rock Island,East Moline,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSIND000807107,"Aurorium Indianapolis, Llc",39.7402885,-86.2183361,Indiana,Marion,Indianapolis,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSIND001213503,Continental Steel Dixon Rd.,40.4741767,-86.1563042,Indiana,Howard,Kokomo,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSTND987768132,Cherokee Lake Drum,36.346674,-83.231671,Tennessee,Hawkins,Mooresburg,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMAD980525240,Salem Acres,42.5030087,-70.9313006,Massachusetts,Essex,Salem,Superfund,Deleted From The Final Npl,,False,Deleted from NPL
SEMSIND984873455,Gary Lagoons,41.6179949,-87.4052282,Indiana,Lake,Gary,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSOHN000510006,United Way Mercury Resonse,39.0741447,-84.1163868,Ohio,Clermont,Batavia,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSILN000510231,Des Plaines Street Viaduct Site,41.8883679,-87.6442758,Illinois,Cook,Chicago,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMOD095038329,Syntex Facility Lagoon,37.1897287,-93.3245459,Missouri,Greene,Springfield,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSKY1640013156,Us Tva Paradise Fossil Plant,37.220007,-87.0483382,Kentucky,Muhlenberg,Drakesboro,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSINN000522168,Walter Piano,41.6933879,-85.9675552,Indiana,-- Not Defined --,Elkhart,Superfund,Unknown,,False,Non-NPL Superfund
SEMSWIN000510415,Sterling Cleaners (Aka Former So'S Dry Cleaners),44.2730082,-88.4090062,Wisconsin,Outagamie,Appleton,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSCA1800005034,Nasa Ames Research Center,37.4191719,-122.0605691,California,Santa Clara,Moffett Field,Superfund,Site Is Part Of Npl Site,,False,Non-NPL Superfund
SEMSNJD001581958,"Benedict-Miller, Inc.",40.8027863,-74.1142955,New Jersey,Bergen,Lyndhurst,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSGAN000409893,Cannon Drive Drum Site,33.6516864,-83.720594,Georgia,Walton,Social Circle,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSWID006183826,Northern Engraving Corp,43.934447,-90.8144569,Wisconsin,Monroe,Sparta,Superfund,Deleted From The Final Npl,,False,Deleted from NPL
SEMSMAD001006378,Hollingsworth & Vose Co,42.6119527,-71.6352788,Massachusetts,Middlesex,Groton,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSWIN000510058,Wpsc Camp Marina Mgp,43.7523373,-87.7163027,Wisconsin,Sheboygan,Sheboygan,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSIL0000034355,Old American Zinc Plant,38.6480072,-90.0990062,Illinois,St. Clair,Fairmont City,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSMOSFN0703389,Air Force (Ex) Plant # 65,36.8100066,-94.4075072,Missouri,Newton,Neosho,Superfund,Site Is Part Of Npl Site,,False,Non-NPL Superfund
SEMSIND006059117,Midwest Plating Corporated,40.5009877,-86.1337552,Indiana,Howard,Kokomo,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSWAD000712265,Tacoma City Solid Waste Fac,47.2317406,-122.5027388,Washington,Pierce,Tacoma,Superfund,Site Is Part Of Npl Site,,False,Non-NPL Superfund
SEMSCAD981989494,Mbh Electronics,33.7195548,-117.8516321,California,Orange,Santa Ana,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSPAD002345817,Fischer & Porter Co.,40.1838971,-75.0925018,Pennsylvania,Bucks,Warminster,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSALN000410928,Coldwater Rd Dumping,33.5900641,-85.9252235,Alabama,Calhoun,Anniston,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSAZN000905636,Ari-Zonolite Co/Wr Grace,33.5388521,-112.170721,Arizona,Maricopa,Glendale,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMIN000510575,St. Joseph Hospital Phosphine Release,42.2670562,-83.6510439,Michigan,Washtenaw,Ypsilanti,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMISFN0508015,Standard Paint Co.,42.3953182,-83.1506845,Michigan,Wayne,Detroit,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSKSN000703284,Schilling (Ex) Air Force Atlas Fac S- 6,38.3920767,-98.0681683,Kansas,Rice,Lyons,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSIND984897280,Clarksville Gravel Pit #1,38.3005633,-85.7680609,Indiana,Clark,Clarksville,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSGAN000410632,Consolidated Gold Mine,34.5365366,-83.9725741,Georgia,Lumpkin,Dahlonega,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNCN000410678,Bell Brassfield Mercury Spill,36.1262671,-79.861143,North Carolina,Guilford,Greensboro,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMID017274093,Thomas Solvent Co Muskegon,43.2127682,-86.1372754,Michigan,Muskegon,Muskegon,Superfund,Site Is Part Of Npl Site,,False,Non-NPL Superfund
SEMSGAN000410865,Heritage Crystal Clean,34.4505365,-85.3876045,Georgia,Chattooga,Summerville,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNJN000203321,River Vale Radium,41.0157883,-74.0096915,New Jersey,Bergen,River Vale,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSIAD980630560,Shaw Avenue Dump,43.0563077,-92.6631073,Iowa,Floyd,Charles City,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSMND985671874,Brooklyn Park Dump Site,45.108928,-93.3413378,Minnesota,Hennepin,Brooklyn Park,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSOHN000510633,Sk Handtool,41.2801779,-84.3405847,Ohio,Defiance,Defiance,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMIN000507844,Alpena Mi Residential Mercury Spill,45.0577886,-83.4357048,Michigan,Alpena,Alpena,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSTNN000420074,New Hope Oil Dump,35.0060534,-85.6596883,Tennessee,Marion,New Hope,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSILN000510170,Reliable Plating Corporation Fire,41.8853679,-87.6650958,Illinois,Cook,Chicago,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNED980503205,Hastings City Landfill,40.590007,-98.3850086,Nebraska,Adams,Hastings,Superfund,Site Is Part Of Npl Site,,False,Non-NPL Superfund
SEMSNJN000205852,Bowman Metro Diesel,40.6078482,-74.4671886,New Jersey,Somerset,Greenbrook Township,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSPAN000306032,Trinseo Polymer Release,40.0962921,-74.8924407,Pennsylvania,Bucks,Bristol,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMNN000507039,Mayo Clinic,44.0204279,-92.4656174,Minnesota,Olmsted,Rochester Township,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSILD005148267,Midwest Trophy Manufacturing Co,41.3687397,-89.4493302,Illinois,Bureau,Princeton,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSFLN000409762,North 40Th Street Battery,28.0312252,-82.4164034,Florida,Hills,Tampa,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSWID981795651,Petroleum Conservation Inc,44.1516782,-87.574856,Wisconsin,Manitowoc,Two Rivers,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSFLN000420081,Express Cleaners,28.3051623,-81.4230451,Florida,Osceola,Kissimmee,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMAD001438308,National Standard Wire,42.2333086,-71.8496108,Massachusetts,Worcester,Worcester,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSFLN000410641,Hemlock Street Battery Site,27.9378652,-82.4366134,Florida,Hillsborough,Tampa,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSOHN000510164,Mahle Behr Dayton Llc (0857040734),39.7844517,-84.1794485,Ohio,Montgomery,Dayton,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSMOT300010980,Denney Farm,36.8655926,-93.807299,Missouri,Lawrence,Aurora,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMAD069847960,Taunton Department Of Public Works,41.8914786,-71.0839506,Massachusetts,Bristol,Taunton,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSGAN000410921,Ace Hardware Fire,33.8498065,-84.2103042,Georgia,Dekalb,Tucker,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSILD980902134,Phillips Thom Landfill,41.7250078,-88.3583389,Illinois,Kane,Montgomery,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSKYD006384531,Englehard Ammonia Release/ Harshaw-Filtrol Partnership,38.2725073,-85.7361159,Kentucky,Jefferson,Louisville,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSOKN000622140,Neolamp Drums,34.509206,-97.1225077,Oklahoma,Murray,Davis,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSFLD982120362,American Wood Products,30.1783387,-82.5933365,Florida,Columbia,Lake City,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSILD042665877,Mark Twain Industries,37.9103971,-88.9578158,Illinois,Franklin,West Frankfort,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSOHN000507902,Farwick Fields Lead Site,39.2054168,-84.7088644,Ohio,Hamilton,Miamitown,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSOHN000510243,Riceford Road Waste Site,40.706528,-81.3931213,Ohio,Stark,East Sparta,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSWIN000510360,Hartland Well #3,43.0945457,-88.355902,Wisconsin,Waukesha,Hartland,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSALSFN0407158,Lee Brothers Brass Foundry,33.6650064,-85.8341646,Alabama,Calhoun,Anniston,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSINN000510060,Carson Stripping,40.1718777,-84.9237948,Indiana,Randolph,Winchester,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMSN000403176,I-20 Mm95 Hydrazine Release,32.3238489,-89.3580535,Mississippi,Scott,Lake,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSCTD980524649,Kaladish Waste Disposal,41.4860609,-73.0752139,Connecticut,New Haven,Naugatuck,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSINN000507940,West Minnesota Street Groundwater Contamination,39.7446215,-86.2005041,Indiana,Marion,Indianapolis,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMOD000830554,"Wheeling Disposal Service Co., Inc., Landfill",39.8750071,-94.8700076,Missouri,Andrew,Amazonia,Superfund,Deleted From The Final Npl,,False,Deleted from NPL
SEMSNEN000706221,O'Neill Groundwater,42.4576972,-98.6478589,Nebraska,Holt,O'Neill,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSTXN000622097,Federal Aviation Administration - Victoria Vct Sx,28.900285,-96.9788974,Texas,Victoria,Victoria,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSOHN000507766,Karl Industries,41.3014381,-81.2848338,Ohio,Portage,Aurora,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSSDN000802502,Buffalo Ranch Rodenticide,45.8857295,-100.850316,South Dakota,Corson,Mclaughlin,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSOHN000522072,Browns Ln And Plum St,40.2587079,-81.8639539,Ohio,-- Not Defined --,Coshocton,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSOKN000622141,Scribner Salvage,36.8094264,-98.6770983,Oklahoma,Woods,Alva,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNMD986673093,Old Gulton Industries,35.0636957,-106.48395,New Mexico,Bernalillo,Albuquerque,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMID006023022,Johnson Iron Industries,42.5535181,-84.8428636,Michigan,Eaton,Charlotte,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSUTN000802520,Mazeppah Mining Waste,40.6147461,-111.5086826,Utah,Summit,Park City,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSFLD980845622,Truly Nolen Co.,28.5493553,-81.3932731,Florida,Orange,Orlando,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSRID982543993,Foster Town Landfill,41.7900085,-71.7500008,Rhode Island,Providence,Foster,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSKSN000720045,Treatco,37.7253866,-97.335888,Kansas,Sedgwick,Wichita,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSIDN001002956,Usda Fs Caribou-Targhee Nf: North Maybe Canyon Mine,42.6538433,-111.604491,Idaho,Caribou,Soda Springs,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSCA0000066373,"Space And Naval Warfare Systems Center, Old Town Campus",32.7478218,-117.1982639,California,San Diego,San Diego,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMIN000506287,Park Avenue $2.75 Cleaners,42.3071014,-83.4579169,Michigan,Wayne,Canton,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSKYD980602148,"O'Bryan, George Site",38.1366743,-85.6883379,Kentucky,Jefferson,Louisville,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSINN000510657,Izaak Walton League,40.438584,-86.0891513,Indiana,Howard,Kokomo,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSOHSFN0507962,East Troy Contaminated Aquifer,40.0381077,-84.1961046,Ohio,Miami,Troy,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSMIN000510699,Pennsylvania Street Asbestos Site,42.7291282,-84.5379949,Michigan,Ingham,Lansing,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMID985574094,Mack Avenue Drums,42.3700465,-82.9985261,Michigan,Wayne,Detroit,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSILD005481627,Deere John Plow & Planter Wks,41.5062781,-90.5919945,Illinois,Rock Island,Moline,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSRID981066111,Dod/Netc/Coddington Rubble Fill,41.5200365,-71.3121676,Rhode Island,Newport,Newport,Superfund,Site Is Part Of Npl Site,,False,Non-NPL Superfund
SEMSCAD008252355,National Aerosol Products,34.0237549,-118.2333822,California,Los Angeles,Los Angeles,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSLAD985218742,Northrop Grumman Fcu,30.2232454,-93.1561264,Louisiana,Calcasieu,Lake Charles,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSILN000510086,Northwestern Plating Works,41.8361078,-87.7328258,Illinois,Cook,Chicago,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSAK1690502355,Faa Johnstone Point Air Navigation Station,60.4812912,-146.5802565,Alaska,Valdez-Cordova,Cordova,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMND980613780,University Of Minnesota (Rosemount Research Center),44.719447,-93.0728187,Minnesota,Dakota,Rosemount,Superfund,Deleted From The Final Npl,,False,Deleted from NPL
SEMSOHD980704704,Dupont Lockland Works,39.2359575,-84.4617246,Ohio,Hamilton,Lockland,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSUTN000802846,Utah Army Ng Mrs Program,40.516886,-111.8907117,Utah,Salt Lake,Draper,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSPAD074965096,"Remacor, Inc.",40.934979,-80.3686615,Pennsylvania,Lawrence,West Pittsburg,Superfund,Not On The Npl,,False,Non-NPL Superfund
